Ciudad,Fecha,Temperatura
Cartagena,22/09/2025,30.1
Bogota,23/09/2025,15.8
Medellin,23/09/2025,24.5
Cali,23/09/2025,25.6
Barranquilla,23/09/2025,31.0
Cartagena,23/09/2025,27.8
Bogota,24/09/2025,14.8
Medellin,24/09/2025,22.1
Cali,24/09/2025,25.9
Barranquilla,24/09/2025,32.7
Cartagena,24/09/2025,30.8
Bogota,25/09/2025,13.7
Medellin,25/09/2025,20.7
Cali,25/09/2025,29.0
Barranquilla,25/09/2025,31.6
Cartagena,25/09/2025,31.3
Bogota,26/09/2025,14.8
Medellin,26/09/2025,20.3
Cali,26/09/2025,27.5
Barranquilla,26/09/2025,28.4
Cartagena,26/09/2025,27.8
Bogota,27/09/2025,14.1
Medellin,27/09/2025,24.3
Cali,27/09/2025,26.6
Barranquilla,27/09/2025,29.1
Cartagena,27/09/2025,27.0
Bogota,28/09/2025,16.9
Medellin,28/09/2025,25.6
Cali,28/09/2025,25.3
Barranquilla,28/09/2025,29.9
Cartagena,28/09/2025,30.3
Bogota,29/09/2025,14.7
Medellin,29/09/2025,25.7
Cali,29/09/2025,24.5
Barranquilla,29/09/2025,33.6
Cartagena,29/09/2025,29.5
Bogota,30/09/2025,13.5
Medellin,30/09/2025,20.2
Cali,30/09/2025,29.9
Barranquilla,30/09/2025,30.8
Cartagena,30/09/2025,28.1
Bogota,01/10/2025,16.3
Medellin,01/10/2025,23.6
Cali,01/10/2025,25.8
Barranquilla,01/10/2025,28.2
Cartagena,01/10/2025,31.1
Bogota,02/10/2025,14.6
Medellin,02/10/2025,21.3
Cali,02/10/2025,27.5
Barranquilla,02/10/2025,29.2
Cartagena,02/10/2025,32.5
Bogota,03/10/2025,13.5
Medellin,03/10/2025,23.6
Cali,03/10/2025,25.5
Barranquilla,03/10/2025,30.0
Cartagena,03/10/2025,30.5
Bogota,04/10/2025,16.2
Medellin,04/10/2025,20.5
Cali,04/10/2025,27.1
Barranquilla,04/10/2025,29.1
Cartagena,04/10/2025,32.7
Bogota,05/10/2025,14.0
Medellin,05/10/2025,22.9
Cali,05/10/2025,26.1
Barranquilla,05/10/2025,31.3
Cartagena,05/10/2025,32.1
Bogota,06/10/2025,14.0
Medellin,06/10/2025,21.0
Cali,06/10/2025,25.4
Barranquilla,06/10/2025,33.5
Cartagena,06/10/2025,27.1
Bogota,07/10/2025,12.4
Medellin,07/10/2025,23.9
Cali,07/10/2025,26.3
Barranquilla,07/10/2025,30.2
Cartagena,07/10/2025,28.1
Bogota,08/10/2025,16.5
Medellin,08/10/2025,20.9
Cali,08/10/2025,27.9
Barranquilla,08/10/2025,30.7
Cartagena,08/10/2025,27.8
Bogota,09/10/2025,14.1
Medellin,09/10/2025,24.6
Cali,09/10/2025,25.6
Barranquilla,09/10/2025,32.0
Cartagena,09/10/2025,27.0
Bogota,10/10/2025,16.2
Medellin,10/10/2025,21.2
Cali,10/10/2025,26.3
Barranquilla,10/10/2025,32.6
Cartagena,10/10/2025,27.0
Bogota,11/10/2025,16.3
Medellin,11/10/2025,20.5
Cali,11/10/2025,24.8
Barranquilla,11/10/2025,32.7
Cartagena,11/10/2025,27.3
Bogota,12/10/2025,15.7
Medellin,12/10/2025,25.4
Cali,12/10/2025,24.4
Barranquilla,12/10/2025,31.1
Cartagena,12/10/2025,27.3
Bogota,13/10/2025,15.0
Medellin,13/10/2025,25.7
Cali,13/10/2025,24.4
Barranquilla,13/10/2025,33.7
Cartagena,13/10/2025,28.1
Bogota,14/10/2025,13.2
Medellin,14/10/2025,24.4
Cali,14/10/2025,28.6
Barranquilla,14/10/2025,31.5
Cartagena,14/10/2025,28.9
Bogota,15/10/2025,13.9
Medellin,15/10/2025,20.0
Cali,15/10/2025,25.9
Barranquilla,15/10/2025,32.3
Cartagena,15/10/2025,29.9
Bogota,16/10/2025,16.1
Medellin,16/10/2025,22.4
Cali,16/10/2025,27.9
Barranquilla,16/10/2025,28.9
Cartagena,16/10/2025,32.9
Bogota,17/10/2025,14.0
Medellin,17/10/2025,23.0
Cali,17/10/2025,28.6
Barranquilla,17/10/2025,33.0
Cartagena,17/10/2025,28.5
Bogota,18/10/2025,15.1
Medellin,18/10/2025,20.9
Cali,18/10/2025,25.4
Barranquilla,18/10/2025,30.2
Cartagena,18/10/2025,30.1
Bogota,19/10/2025,16.1
Medellin,19/10/2025,25.8
Cali,19/10/2025,26.7
Barranquilla,19/10/2025,29.6
Cartagena,19/10/2025,28.1
Bogota,20/10/2025,15.7
Medellin,20/10/2025,22.9
Cali,20/10/2025,26.2
Barranquilla,20/10/2025,32.7
Cartagena,20/10/2025,32.9
Bogota,21/10/2025,13.0
Medellin,21/10/2025,22.8
Cali,21/10/2025,28.9
Barranquilla,21/10/2025,32.5
Cartagena,21/10/2025,31.4
Bogota,22/10/2025,12.0
Medellin,22/10/2025,23.1
Cali,22/10/2025,26.7
Barranquilla,22/10/2025,31.0
Cartagena,22/10/2025,30.7
Bogota,23/10/2025,17.0
Medellin,23/10/2025,24.0
Cali,23/10/2025,29.2
Barranquilla,23/10/2025,30.0
Cartagena,23/10/2025,29.2
Bogota,24/10/2025,16.2
Medellin,24/10/2025,22.5
Cali,24/10/2025,28.8
Barranquilla,24/10/2025,28.5
Cartagena,24/10/2025,32.9
Bogota,25/10/2025,16.4
Medellin,25/10/2025,22.1
Cali,25/10/2025,24.7
Barranquilla,25/10/2025,29.2
Cartagena,25/10/2025,32.7
Bogota,26/10/2025,12.5
Medellin,26/10/2025,24.5
Cali,26/10/2025,26.7
Barranquilla,26/10/2025,30.5
Cartagena,26/10/2025,29.6
Bogota,27/10/2025,16.6
Medellin,27/10/2025,25.1
Cali,27/10/2025,26.8
Barranquilla,27/10/2025,32.6
Cartagena,27/10/2025,31.8
Bogota,28/10/2025,16.6
Medellin,28/10/2025,21.6
Cali,28/10/2025,25.7
Barranquilla,28/10/2025,33.1
Cartagena,28/10/2025,30.9
Bogota,29/10/2025,13.7
Medellin,29/10/2025,24.7
Cali,29/10/2025,24.1
Barranquilla,29/10/2025,33.3
Cartagena,29/10/2025,32.9
Bogota,30/10/2025,14.6
Medellin,30/10/2025,24.9
Cali,30/10/2025,26.1
Barranquilla,30/10/2025,31.6
Cartagena,30/10/2025,32.4
Bogota,31/10/2025,12.0
Medellin,31/10/2025,22.9
Cali,31/10/2025,27.1
Barranquilla,31/10/2025,31.4
Cartagena,31/10/2025,30.4
Bogota,01/11/2025,16.1
Medellin,01/11/2025,24.2
Cali,01/11/2025,26.2
Barranquilla,01/11/2025,28.5
Cartagena,01/11/2025,32.2
Bogota,02/11/2025,16.7
Medellin,02/11/2025,25.0
Cali,02/11/2025,26.1
Barranquilla,02/11/2025,32.5
Cartagena,02/11/2025,28.2
Bogota,03/11/2025,15.6
Medellin,03/11/2025,23.6
Cali,03/11/2025,24.9
Barranquilla,03/11/2025,31.1
Cartagena,03/11/2025,29.3
Bogota,04/11/2025,13.9
Medellin,04/11/2025,22.2
Cali,04/11/2025,26.1
Barranquilla,04/11/2025,33.2
Cartagena,04/11/2025,30.9
Bogota,05/11/2025,13.4
Medellin,05/11/2025,20.4
Cali,05/11/2025,26.7
Barranquilla,05/11/2025,31.5
Cartagena,05/11/2025,31.5
Bogota,06/11/2025,14.2
Medellin,06/11/2025,24.3
Cali,06/11/2025,28.7
Barranquilla,06/11/2025,33.1
Cartagena,06/11/2025,31.9
Bogota,07/11/2025,16.7
Medellin,07/11/2025,21.2
Cali,07/11/2025,28.6
Barranquilla,07/11/2025,29.6
Cartagena,07/11/2025,29.7
Bogota,08/11/2025,16.7
Medellin,08/11/2025,24.7
Cali,08/11/2025,25.7
Barranquilla,08/11/2025,29.1
Cartagena,08/11/2025,30.1
Bogota,09/11/2025,13.6
Medellin,09/11/2025,21.2
Cali,09/11/2025,26.0
Barranquilla,09/11/2025,30.3
Cartagena,09/11/2025,29.0
Bogota,10/11/2025,12.9
Medellin,10/11/2025,23.3
Cali,10/11/2025,24.0
Barranquilla,10/11/2025,28.9
Cartagena,10/11/2025,29.5
Bogota,11/11/2025,13.1
Medellin,11/11/2025,21.5
Cali,11/11/2025,29.8
Barranquilla,11/11/2025,28.2
Cartagena,11/11/2025,31.8
Bogota,12/11/2025,16.7
Medellin,12/11/2025,20.5
Cali,12/11/2025,26.4
Barranquilla,12/11/2025,32.2
Cartagena,12/11/2025,27.5
Bogota,13/11/2025,13.2
Medellin,13/11/2025,25.0
Cali,13/11/2025,27.8
Barranquilla,13/11/2025,33.2
Cartagena,13/11/2025,28.3
Bogota,14/11/2025,16.4
Medellin,14/11/2025,22.9
Cali,14/11/2025,26.3
Barranquilla,14/11/2025,29.9
Cartagena,14/11/2025,29.3
Bogota,15/11/2025,13.6
Medellin,15/11/2025,20.2
Cali,15/11/2025,28.0
Barranquilla,15/11/2025,31.9
Cartagena,15/11/2025,28.6
Bogota,16/11/2025,14.0
Medellin,16/11/2025,21.1
Cali,16/11/2025,29.0
Barranquilla,16/11/2025,33.9
Cartagena,16/11/2025,30.7
Bogota,17/11/2025,13.4
Medellin,17/11/2025,23.7
Cali,17/11/2025,25.2
Barranquilla,17/11/2025,33.9
Cartagena,17/11/2025,30.8
Bogota,18/11/2025,15.8
Medellin,18/11/2025,23.9
Cali,18/11/2025,27.5
Barranquilla,18/11/2025,29.7
Cartagena,18/11/2025,28.2
Bogota,19/11/2025,12.1
Medellin,19/11/2025,24.3
Cali,19/11/2025,28.0
Barranquilla,19/11/2025,33.6
Cartagena,19/11/2025,31.4
Bogota,20/11/2025,12.7
Medellin,20/11/2025,24.9
Cali,20/11/2025,24.8
Barranquilla,20/11/2025,32.5
Cartagena,20/11/2025,32.4
Bogota,21/11/2025,16.1
Medellin,21/11/2025,23.1
Cali,21/11/2025,24.4
Barranquilla,21/11/2025,32.1
Cartagena,21/11/2025,28.3
Bogota,22/11/2025,14.3
Medellin,22/11/2025,20.7
Cali,22/11/2025,28.9
Barranquilla,22/11/2025,31.0
Cartagena,22/11/2025,31.5
Bogota,23/11/2025,13.5
Medellin,23/11/2025,25.1
Cali,23/11/2025,26.6
Barranquilla,23/11/2025,32.2
Cartagena,23/11/2025,30.8
Bogota,24/11/2025,16.4
Medellin,24/11/2025,22.4
Cali,24/11/2025,29.3
Barranquilla,24/11/2025,29.2
Cartagena,24/11/2025,32.3
Bogota,25/11/2025,15.9
Medellin,25/11/2025,24.1
Cali,25/11/2025,28.0
Barranquilla,25/11/2025,28.5
Cartagena,25/11/2025,32.3
Bogota,26/11/2025,15.4
Medellin,26/11/2025,23.2
Cali,26/11/2025,27.1
Barranquilla,26/11/2025,29.8
Cartagena,26/11/2025,32.1
Bogota,27/11/2025,14.5
Medellin,27/11/2025,24.5
Cali,27/11/2025,26.0
Barranquilla,27/11/2025,29.2
Cartagena,27/11/2025,30.1
Bogota,28/11/2025,14.3
Medellin,28/11/2025,20.1
Cali,28/11/2025,25.6
Barranquilla,28/11/2025,28.1
Cartagena,28/11/2025,30.3
Bogota,29/11/2025,14.7
Medellin,29/11/2025,20.1
Cali,29/11/2025,26.4
Barranquilla,29/11/2025,30.9
Cartagena,29/11/2025,30.6
Bogota,30/11/2025,13.7
Medellin,30/11/2025,24.1
Cali,30/11/2025,26.0
Barranquilla,30/11/2025,28.9
Cartagena,30/11/2025,30.8
Bogota,01/12/2025,12.7
Medellin,01/12/2025,25.9
Cali,01/12/2025,25.3
Barranquilla,01/12/2025,32.7
Cartagena,01/12/2025,28.0
Bogota,02/12/2025,15.4
Medellin,02/12/2025,22.5
Cali,02/12/2025,27.4
Barranquilla,02/12/2025,31.5
Cartagena,02/12/2025,32.4
Bogota,03/12/2025,12.8
Medellin,03/12/2025,20.4
Cali,03/12/2025,27.3
Barranquilla,03/12/2025,30.0
Cartagena,03/12/2025,27.8
Bogota,04/12/2025,15.6
Medellin,04/12/2025,24.3
Cali,04/12/2025,29.7
Barranquilla,04/12/2025,28.1
Cartagena,04/12/2025,29.3
Bogota,05/12/2025,13.3
Medellin,05/12/2025,22.9
Cali,05/12/2025,25.9
Barranquilla,05/12/2025,31.5
Cartagena,05/12/2025,27.9
Bogota,06/12/2025,17.0
Medellin,06/12/2025,25.3
Cali,06/12/2025,25.4
Barranquilla,06/12/2025,28.3
Cartagena,06/12/2025,30.6
Bogota,07/12/2025,16.7
Medellin,07/12/2025,24.9
Cali,07/12/2025,27.1
Barranquilla,07/12/2025,31.0
Cartagena,07/12/2025,28.7
Bogota,08/12/2025,16.6
Medellin,08/12/2025,24.0
Cali,08/12/2025,25.6
Barranquilla,08/12/2025,30.7
Cartagena,08/12/2025,28.4
Bogota,09/12/2025,14.1
Medellin,09/12/2025,22.6
Cali,09/12/2025,29.6
Barranquilla,09/12/2025,30.0
Cartagena,09/12/2025,30.0
Bogota,10/12/2025,16.7
Medellin,10/12/2025,24.3
Cali,10/12/2025,25.4
Barranquilla,10/12/2025,30.5
Cartagena,10/12/2025,31.1
Bogota,11/12/2025,15.4
Medellin,11/12/2025,21.2
Cali,11/12/2025,26.3
Barranquilla,11/12/2025,33.4
Cartagena,11/12/2025,30.8
Bogota,12/12/2025,14.4
Medellin,12/12/2025,21.0
Cali,12/12/2025,27.2
Barranquilla,12/12/2025,28.0
Cartagena,12/12/2025,29.2
Bogota,13/12/2025,14.9
Medellin,13/12/2025,25.7
Cali,13/12/2025,24.6
Barranquilla,13/12/2025,29.6
Cartagena,13/12/2025,32.9
Bogota,14/12/2025,13.8
Medellin,14/12/2025,20.4
Cali,14/12/2025,29.5
Barranquilla,14/12/2025,29.4
Cartagena,14/12/2025,27.4
Bogota,15/12/2025,16.1
Medellin,15/12/2025,25.6
Cali,15/12/2025,26.6
Barranquilla,15/12/2025,32.1
Cartagena,15/12/2025,31.0
Bogota,16/12/2025,15.2
Medellin,16/12/2025,21.4
Cali,16/12/2025,29.1
Barranquilla,16/12/2025,33.2
Cartagena,16/12/2025,27.3
Bogota,17/12/2025,16.3
Medellin,17/12/2025,23.1
Cali,17/12/2025,27.7
Barranquilla,17/12/2025,30.2
Cartagena,17/12/2025,30.4
Bogota,18/12/2025,16.5
Medellin,18/12/2025,20.1
Cali,18/12/2025,25.5
Barranquilla,18/12/2025,29.3
Cartagena,18/12/2025,32.5
Bogota,19/12/2025,13.8
Medellin,19/12/2025,24.5
Cali,19/12/2025,27.3
Barranquilla,19/12/2025,29.8
Cartagena,19/12/2025,28.4
Bogota,20/12/2025,15.9
Medellin,20/12/2025,24.4
Cali,20/12/2025,25.8
Barranquilla,20/12/2025,28.6
Cartagena,20/12/2025,32.9
Bogota,21/12/2025,15.0
Medellin,21/12/2025,24.2
Cali,21/12/2025,27.6
Barranquilla,21/12/2025,29.3
Cartagena,21/12/2025,30.3
Bogota,22/12/2025,14.3
Medellin,22/12/2025,24.4
Cali,22/12/2025,28.7
Barranquilla,22/12/2025,29.9
Cartagena,22/12/2025,27.0
Bogota,23/12/2025,13.7
Medellin,23/12/2025,21.7
Cali,23/12/2025,28.9
Barranquilla,23/12/2025,31.3
Cartagena,23/12/2025,31.3
Bogota,24/12/2025,13.6
Medellin,24/12/2025,23.8
Cali,24/12/2025,24.5
Barranquilla,24/12/2025,33.9
Cartagena,24/12/2025,27.2
Bogota,25/12/2025,14.5
Medellin,25/12/2025,23.3
Cali,25/12/2025,24.3
Barranquilla,25/12/2025,31.9
Cartagena,25/12/2025,27.7
Bogota,26/12/2025,12.7
Medellin,26/12/2025,22.5
Cali,26/12/2025,27.0
Barranquilla,26/12/2025,29.8
Cartagena,26/12/2025,28.8
Bogota,27/12/2025,14.0
Medellin,27/12/2025,23.3
Cali,27/12/2025,28.9
Barranquilla,27/12/2025,29.1
Cartagena,27/12/2025,27.3
Bogota,28/12/2025,14.8
Medellin,28/12/2025,25.0
Cali,28/12/2025,25.0
Barranquilla,28/12/2025,29.9
Cartagena,28/12/2025,31.2
Bogota,29/12/2025,15.9
Medellin,29/12/2025,21.1
Cali,29/12/2025,27.3
Barranquilla,29/12/2025,29.1
Cartagena,29/12/2025,30.6
Bogota,30/12/2025,12.3
Medellin,30/12/2025,22.2
Cali,30/12/2025,28.4
Barranquilla,30/12/2025,32.4
Cartagena,30/12/2025,31.6
Bogota,31/12/2025,15.9
Medellin,31/12/2025,24.8
Cali,31/12/2025,29.8
Barranquilla,31/12/2025,28.4
Cartagena,31/12/2025,28.3
Bogota,01/01/2026,13.9
Medellin,01/01/2026,20.2
Cali,01/01/2026,24.1
Barranquilla,01/01/2026,30.5
Cartagena,01/01/2026,29.4
Bogota,02/01/2026,14.3
Medellin,02/01/2026,21.0
Cali,02/01/2026,27.6
Barranquilla,02/01/2026,33.5
Cartagena,02/01/2026,29.5
Bogota,03/01/2026,14.5
Medellin,03/01/2026,24.8
Cali,03/01/2026,26.8
Barranquilla,03/01/2026,30.7
Cartagena,03/01/2026,32.0
Bogota,04/01/2026,13.7
Medellin,04/01/2026,20.9
Cali,04/01/2026,29.7
Barranquilla,04/01/2026,28.2
Cartagena,04/01/2026,30.2
Bogota,05/01/2026,15.1
Medellin,05/01/2026,20.6
Cali,05/01/2026,25.9
Barranquilla,05/01/2026,31.7
Cartagena,05/01/2026,30.2
Bogota,06/01/2026,12.7
Medellin,06/01/2026,22.6
Cali,06/01/2026,25.1
Barranquilla,06/01/2026,32.9
Cartagena,06/01/2026,29.0
Bogota,07/01/2026,16.3
Medellin,07/01/2026,20.7
Cali,07/01/2026,29.9
Barranquilla,07/01/2026,31.1
Cartagena,07/01/2026,28.1
Bogota,08/01/2026,16.2
Medellin,08/01/2026,21.7
Cali,08/01/2026,28.7
Barranquilla,08/01/2026,31.0
Cartagena,08/01/2026,27.6
Bogota,09/01/2026,12.2
Medellin,09/01/2026,24.8
Cali,09/01/2026,25.4
Barranquilla,09/01/2026,29.3
Cartagena,09/01/2026,27.3
Bogota,10/01/2026,16.9
Medellin,10/01/2026,22.7
Cali,10/01/2026,29.6
Barranquilla,10/01/2026,28.3
Cartagena,10/01/2026,27.8
Bogota,11/01/2026,14.0
Medellin,11/01/2026,24.6
Cali,11/01/2026,29.8
Barranquilla,11/01/2026,32.3
Cartagena,11/01/2026,31.7
Bogota,12/01/2026,12.8
Medellin,12/01/2026,22.8
Cali,12/01/2026,26.6
Barranquilla,12/01/2026,31.2
Cartagena,12/01/2026,30.3
Bogota,13/01/2026,14.7
Medellin,13/01/2026,22.7
Cali,13/01/2026,28.6
Barranquilla,13/01/2026,30.0
Cartagena,13/01/2026,29.1
Bogota,14/01/2026,15.5
Medellin,14/01/2026,25.6
Cali,14/01/2026,29.4
Barranquilla,14/01/2026,32.5
Cartagena,14/01/2026,29.6
Bogota,15/01/2026,13.1
Medellin,15/01/2026,23.5
Cali,15/01/2026,29.2
Barranquilla,15/01/2026,28.3
Cartagena,15/01/2026,31.6
Bogota,16/01/2026,15.4
Medellin,16/01/2026,23.2
Cali,16/01/2026,25.0
Barranquilla,16/01/2026,31.1
Cartagena,16/01/2026,29.3
Bogota,17/01/2026,14.8
Medellin,17/01/2026,22.1
Cali,17/01/2026,27.4
Barranquilla,17/01/2026,30.6
Cartagena,17/01/2026,29.5
Bogota,18/01/2026,12.6
Medellin,18/01/2026,25.9
Cali,18/01/2026,24.1
Barranquilla,18/01/2026,30.4
Cartagena,18/01/2026,32.6
Bogota,19/01/2026,12.9
Medellin,19/01/2026,25.7
Cali,19/01/2026,29.3
Barranquilla,19/01/2026,29.6
Cartagena,19/01/2026,27.8
Bogota,20/01/2026,15.6
Medellin,20/01/2026,23.4
Cali,20/01/2026,29.9
Barranquilla,20/01/2026,31.0
Cartagena,20/01/2026,29.2
Bogota,21/01/2026,17.0
Medellin,21/01/2026,25.5
Cali,21/01/2026,27.6
Barranquilla,21/01/2026,31.1
Cartagena,21/01/2026,31.8
Bogota,22/01/2026,15.9
Medellin,22/01/2026,21.4
Cali,22/01/2026,25.6
Barranquilla,22/01/2026,28.4
Cartagena,22/01/2026,29.6
Bogota,23/01/2026,16.4
Medellin,23/01/2026,25.3
Cali,23/01/2026,29.5
Barranquilla,23/01/2026,29.1
Cartagena,23/01/2026,27.4
Bogota,24/01/2026,16.3
Medellin,24/01/2026,25.5
Cali,24/01/2026,26.0
Barranquilla,24/01/2026,31.7
Cartagena,24/01/2026,30.9
Bogota,25/01/2026,14.4
Medellin,25/01/2026,23.4
Cali,25/01/2026,29.3
Barranquilla,25/01/2026,32.8
Cartagena,25/01/2026,31.8
Bogota,26/01/2026,12.0
Medellin,26/01/2026,25.8
Cali,26/01/2026,28.9
Barranquilla,26/01/2026,30.8
Cartagena,26/01/2026,32.0
Bogota,27/01/2026,13.9
Medellin,27/01/2026,20.4
Cali,27/01/2026,26.9
Barranquilla,27/01/2026,31.6
Cartagena,27/01/2026,28.7
Bogota,28/01/2026,12.1
Medellin,28/01/2026,23.1
Cali,28/01/2026,27.6
Barranquilla,28/01/2026,31.7
Cartagena,28/01/2026,32.5
Bogota,29/01/2026,14.6
Medellin,29/01/2026,24.5
Cali,29/01/2026,24.6
Barranquilla,29/01/2026,30.5
Cartagena,29/01/2026,27.7
Bogota,30/01/2026,12.2
Medellin,30/01/2026,23.6
Cali,30/01/2026,26.6
Barranquilla,30/01/2026,33.4
Cartagena,30/01/2026,28.1
Bogota,31/01/2026,14.8
Medellin,31/01/2026,24.8
Cali,31/01/2026,26.3
Barranquilla,31/01/2026,33.3
Cartagena,31/01/2026,32.6
Bogota,01/02/2026,15.6
Medellin,01/02/2026,22.9
Cali,01/02/2026,26.2
Barranquilla,01/02/2026,29.4
Cartagena,01/02/2026,29.4
Bogota,02/02/2026,14.5
Medellin,02/02/2026,23.2
Cali,02/02/2026,29.3
Barranquilla,02/02/2026,28.0
Cartagena,02/02/2026,30.0
Bogota,03/02/2026,13.9
Medellin,03/02/2026,20.3
Cali,03/02/2026,30.0
Barranquilla,03/02/2026,31.3
Cartagena,03/02/2026,32.2
Bogota,04/02/2026,15.8
Medellin,04/02/2026,22.9
Cali,04/02/2026,26.4
Barranquilla,04/02/2026,30.7
Cartagena,04/02/2026,28.3
Bogota,05/02/2026,12.5
Medellin,05/02/2026,24.3
Cali,05/02/2026,25.2
Barranquilla,05/02/2026,32.6
Cartagena,05/02/2026,27.3
Bogota,06/02/2026,12.5
Medellin,06/02/2026,25.4
Cali,06/02/2026,26.8
Barranquilla,06/02/2026,30.4
Cartagena,06/02/2026,27.9
Bogota,07/02/2026,12.7
Medellin,07/02/2026,25.1
Cali,07/02/2026,27.3
Barranquilla,07/02/2026,29.6
Cartagena,07/02/2026,29.7
Bogota,08/02/2026,16.1
Medellin,08/02/2026,22.4
Cali,08/02/2026,27.9
Barranquilla,08/02/2026,30.0
Cartagena,08/02/2026,31.8
Bogota,09/02/2026,16.6
Medellin,09/02/2026,25.8
Cali,09/02/2026,24.9
Barranquilla,09/02/2026,28.5
Cartagena,09/02/2026,30.5
Bogota,10/02/2026,15.2
Medellin,10/02/2026,23.7
Cali,10/02/2026,25.3
Barranquilla,10/02/2026,33.4
Cartagena,10/02/2026,28.7
Bogota,11/02/2026,14.2
Medellin,11/02/2026,20.3
Cali,11/02/2026,25.5
Barranquilla,11/02/2026,31.0
Cartagena,11/02/2026,31.4
Bogota,12/02/2026,15.2
Medellin,12/02/2026,22.5
Cali,12/02/2026,26.3
Barranquilla,12/02/2026,33.2
Cartagena,12/02/2026,27.9
Bogota,13/02/2026,12.1
Medellin,13/02/2026,21.0
Cali,13/02/2026,29.9
Barranquilla,13/02/2026,31.3
Cartagena,13/02/2026,31.3
Bogota,14/02/2026,12.7
Medellin,14/02/2026,22.0
Cali,14/02/2026,29.3
Barranquilla,14/02/2026,28.7
Cartagena,14/02/2026,31.8
Bogota,15/02/2026,14.6
Medellin,15/02/2026,20.8
Cali,15/02/2026,25.4
Barranquilla,15/02/2026,32.0
Cartagena,15/02/2026,29.8
Bogota,16/02/2026,14.1
Medellin,16/02/2026,20.4
Cali,16/02/2026,25.3
Barranquilla,16/02/2026,30.2
Cartagena,16/02/2026,31.1
Bogota,17/02/2026,15.1
Medellin,17/02/2026,24.0
Cali,17/02/2026,27.3
Barranquilla,17/02/2026,28.0
Cartagena,17/02/2026,31.6
Bogota,18/02/2026,13.0
Medellin,18/02/2026,20.5
Cali,18/02/2026,29.1
Barranquilla,18/02/2026,30.1
Cartagena,18/02/2026,28.1
Bogota,19/02/2026,13.3
Medellin,19/02/2026,25.1
Cali,19/02/2026,24.2
Barranquilla,19/02/2026,30.9
Cartagena,19/02/2026,31.5
Bogota,20/02/2026,16.6
Medellin,20/02/2026,22.4
Cali,20/02/2026,26.7
Barranquilla,20/02/2026,33.0
Cartagena,20/02/2026,32.8
Bogota,21/02/2026,13.4
Medellin,21/02/2026,20.8
Cali,21/02/2026,28.4
Barranquilla,21/02/2026,31.8
Cartagena,21/02/2026,32.0
Bogota,22/02/2026,12.8
Medellin,22/02/2026,23.8
Cali,22/02/2026,29.6
Barranquilla,22/02/2026,32.5
Cartagena,22/02/2026,27.1
Bogota,23/02/2026,14.6
Medellin,23/02/2026,23.8
Cali,23/02/2026,27.8
Barranquilla,23/02/2026,33.6
Cartagena,23/02/2026,28.2
Bogota,24/02/2026,15.0
Medellin,24/02/2026,24.9
Cali,24/02/2026,29.1
Barranquilla,24/02/2026,29.4
Cartagena,24/02/2026,30.4
Bogota,25/02/2026,14.4
Medellin,25/02/2026,25.1
Cali,25/02/2026,28.8
Barranquilla,25/02/2026,29.9
Cartagena,25/02/2026,29.9
Bogota,26/02/2026,14.0
Medellin,26/02/2026,23.3
Cali,26/02/2026,29.1
Barranquilla,26/02/2026,29.6
Cartagena,26/02/2026,30.9
Bogota,27/02/2026,14.1
Medellin,27/02/2026,24.5
Cali,27/02/2026,24.3
Barranquilla,27/02/2026,30.0
Cartagena,27/02/2026,29.8
Bogota,28/02/2026,15.6
Medellin,28/02/2026,23.6
Cali,28/02/2026,27.8
Barranquilla,28/02/2026,28.1
Cartagena,28/02/2026,30.7
Bogota,01/03/2026,12.2
Medellin,01/03/2026,21.7
Cali,01/03/2026,29.9
Barranquilla,01/03/2026,30.1
Cartagena,01/03/2026,32.9
Bogota,02/03/2026,14.4
Medellin,02/03/2026,25.1
Cali,02/03/2026,25.0
Barranquilla,02/03/2026,28.2
Cartagena,02/03/2026,29.9
Bogota,03/03/2026,13.5
Medellin,03/03/2026,22.1
Cali,03/03/2026,27.3
Barranquilla,03/03/2026,30.4
Cartagena,03/03/2026,32.6
Bogota,04/03/2026,16.3
Medellin,04/03/2026,22.5
Cali,04/03/2026,27.2
Barranquilla,04/03/2026,33.9
Cartagena,04/03/2026,29.2
Bogota,05/03/2026,13.2
Medellin,05/03/2026,20.0
Cali,05/03/2026,27.7
Barranquilla,05/03/2026,30.4
Cartagena,05/03/2026,31.1
Bogota,06/03/2026,14.2
Medellin,06/03/2026,25.8
Cali,06/03/2026,29.3
Barranquilla,06/03/2026,29.4
Cartagena,06/03/2026,27.8
Bogota,07/03/2026,15.4
Medellin,07/03/2026,21.0
Cali,07/03/2026,24.9
Barranquilla,07/03/2026,33.2
Cartagena,07/03/2026,28.7
Bogota,08/03/2026,13.1
Medellin,08/03/2026,21.4
Cali,08/03/2026,28.7
Barranquilla,08/03/2026,28.0
Cartagena,08/03/2026,32.7
Bogota,09/03/2026,12.2
Medellin,09/03/2026,21.2
Cali,09/03/2026,24.9
Barranquilla,09/03/2026,33.6
Cartagena,09/03/2026,29.7
Bogota,10/03/2026,16.5
Medellin,10/03/2026,24.7
Cali,10/03/2026,25.3
Barranquilla,10/03/2026,30.6
Cartagena,10/03/2026,32.3
Bogota,11/03/2026,12.2
Medellin,11/03/2026,21.4
Cali,11/03/2026,24.6
Barranquilla,11/03/2026,29.1
Cartagena,11/03/2026,31.3
Bogota,12/03/2026,14.3
